test,file,gt_index,gt_label,pred_index,pred_label,correct,latency_mcu_ms,latency_pc_s,tensor_arena,free_ram,iteration,status,timestamp
71,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0103.raw,2,5,2,5,1,1268,2.0703577995300293,180000,165700,72,OK,2026-03-16 19:23:02
72,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0077.raw,3,8,3,8,1,1268,2.070816993713379,180000,165700,73,OK,2026-03-16 19:23:06
73,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0089.raw,1,3,1,3,1,1268,2.0709807872772217,180000,165700,74,OK,2026-03-16 19:23:10
74,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0009.raw,1,3,0,0,0,1267,2.0708000659942627,180000,165700,75,OK,2026-03-16 19:23:14
75,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0089.raw,1,3,1,3,1,1268,2.0710577964782715,180000,165700,76,OK,2026-03-16 19:23:18
76,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0071.raw,4,9,1,3,0,1268,2.0702831745147705,180000,165700,77,OK,2026-03-16 19:23:22
77,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0060.raw,4,9,4,9,1,1267,2.0701215267181396,180000,165700,78,OK,2026-03-16 19:23:26
78,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0085.raw,0,0,0,0,1,1268,2.0675745010375977,180000,165700,79,OK,2026-03-16 19:23:30
79,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0095.raw,2,5,2,5,1,1268,2.0711846351623535,180000,165700,80,OK,2026-03-16 19:23:34
80,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0009.raw,2,5,2,5,1,1268,2.06797194480896,180000,165700,81,OK,2026-03-16 19:23:39
81,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0077.raw,4,9,2,5,0,1268,2.070136785507202,180000,165700,82,OK,2026-03-16 19:23:43
82,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0057.raw,0,0,0,0,1,1268,2.0703792572021484,180000,165700,83,OK,2026-03-16 19:23:47
83,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0014.raw,4,9,4,9,1,1268,2.0695812702178955,180000,165700,84,OK,2026-03-16 19:23:51
84,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0099.raw,4,9,1,3,0,1268,2.0705673694610596,180000,165700,85,OK,2026-03-16 19:23:55
85,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0068.raw,4,9,4,9,1,1268,2.0709171295166016,180000,165700,86,OK,2026-03-16 19:23:59
86,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0001.raw,2,5,1,3,0,1268,2.070479393005371,180000,165700,87,OK,2026-03-16 19:24:03
87,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0160.raw,3,8,1,3,0,1268,2.07019305229187,180000,165700,88,OK,2026-03-16 19:24:07
88,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0156.raw,3,8,3,8,1,1268,2.070753335952759,180000,165700,89,OK,2026-03-16 19:24:11
89,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0163.raw,3,8,3,8,1,1268,2.070335865020752,180000,165700,90,OK,2026-03-16 19:24:15
90,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0007.raw,2,5,2,5,1,1268,2.070497751235962,180000,165700,91,OK,2026-03-16 19:24:20
91,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0108.raw,1,3,1,3,1,1268,2.0705363750457764,180000,165700,92,OK,2026-03-16 19:24:24
92,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0078.raw,0,0,0,0,1,1267,2.0707509517669678,180000,165700,93,OK,2026-03-16 19:24:28
93,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0045.raw,2,5,1,3,0,1268,2.071118116378784,180000,165700,94,OK,2026-03-16 19:24:32
94,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0086.raw,1,3,4,9,0,1267,2.0699777603149414,180000,165700,95,OK,2026-03-16 19:24:36
95,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0051.raw,0,0,0,0,1,1268,2.070519208908081,180000,165700,96,OK,2026-03-16 19:24:40
96,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0137.raw,3,8,3,8,1,1267,2.070680618286133,180000,165700,97,OK,2026-03-16 19:24:44
97,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0095.raw,3,8,3,8,1,1268,2.070122480392456,180000,165700,98,OK,2026-03-16 19:24:48
98,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0081.raw,1,3,1,3,1,1268,2.0706708431243896,180000,165700,99,OK,2026-03-16 19:24:52
99,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0036.raw,0,0,4,9,0,1268,2.0709095001220703,180000,165700,100,OK,2026-03-16 19:24:56
