test,file,gt_index,gt_label,pred_index,pred_label,correct,latency_mcu_ms,latency_pc_s,tensor_arena,free_ram,iteration,status,timestamp
31,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0091.raw,2,5,1,3,0,3827,4.629493713378906,180000,165700,32,OK,2026-03-16 19:48:26
32,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0030.raw,2,5,2,5,1,3828,4.6298534870147705,180000,165700,33,OK,2026-03-16 19:48:33
33,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0091.raw,1,3,4,9,0,3828,4.630460262298584,180000,165700,34,OK,2026-03-16 19:48:39
34,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0131.raw,3,8,2,5,0,3827,4.629932641983032,180000,165700,35,OK,2026-03-16 19:48:46
35,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0100.raw,4,9,3,8,0,3828,4.629001617431641,180000,165700,36,OK,2026-03-16 19:48:53
36,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0110.raw,1,3,3,8,0,3827,4.63030219078064,180000,165700,37,OK,2026-03-16 19:48:59
37,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0101.raw,3,8,0,0,0,3828,4.629928112030029,180000,165700,38,OK,2026-03-16 19:49:06
38,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0108.raw,3,8,0,0,0,3827,4.628475666046143,180000,165700,39,OK,2026-03-16 19:49:13
39,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0061.raw,3,8,0,0,0,3827,4.630549192428589,180000,165700,40,OK,2026-03-16 19:49:19
40,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0051.raw,4,9,4,9,1,3827,4.630376577377319,180000,165700,41,OK,2026-03-16 19:49:26
41,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0072.raw,0,0,3,8,0,3827,4.630059480667114,180000,165700,42,OK,2026-03-16 19:49:33
42,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0004.raw,4,9,0,0,0,3827,4.630377769470215,180000,165700,43,OK,2026-03-16 19:49:39
43,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0023.raw,3,8,3,8,1,3828,4.629650115966797,180000,165700,44,OK,2026-03-16 19:49:46
44,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0120.raw,3,8,0,0,0,3827,4.62782621383667,180000,165700,45,OK,2026-03-16 19:49:53
45,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0089.raw,4,9,3,8,0,3827,4.630624532699585,180000,165700,46,OK,2026-03-16 19:49:59
46,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0118.raw,3,8,3,8,1,3827,4.6307432651519775,180000,165700,47,OK,2026-03-16 19:50:06
47,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0008.raw,0,0,0,0,1,3827,4.627424955368042,180000,165700,48,OK,2026-03-16 19:50:13
48,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0106.raw,2,5,0,0,0,3827,4.630741834640503,180000,165700,49,OK,2026-03-16 19:50:19
49,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0022.raw,0,0,0,0,1,3827,4.630475044250488,180000,165700,50,OK,2026-03-16 19:50:26
50,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0027.raw,1,3,4,9,0,3827,4.630494832992554,180000,165700,51,OK,2026-03-16 19:50:33
51,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0123.raw,3,8,3,8,1,3827,4.6301093101501465,180000,165700,52,OK,2026-03-16 19:50:39
52,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0024.raw,4,9,3,8,0,3828,4.630089044570923,180000,165700,53,OK,2026-03-16 19:50:46
53,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0081.raw,4,9,4,9,1,3827,4.630412817001343,180000,165700,54,OK,2026-03-16 19:50:53
54,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0031.raw,3,8,0,0,0,3828,4.6294615268707275,180000,165700,55,OK,2026-03-16 19:50:59
55,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0169.raw,3,8,0,0,0,3827,4.630077362060547,180000,165700,56,OK,2026-03-16 19:51:06
56,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0071.raw,2,5,2,5,1,3828,4.6300177574157715,180000,165700,57,OK,2026-03-16 19:51:13
57,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0029.raw,4,9,0,0,0,3828,4.630704402923584,180000,165700,58,OK,2026-03-16 19:51:19
58,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0046.raw,0,0,3,8,0,3827,4.630464792251587,180000,165700,59,OK,2026-03-16 19:51:26
59,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0080.raw,2,5,4,9,0,3827,4.6299638748168945,180000,165700,60,OK,2026-03-16 19:51:32
60,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0121.raw,3,8,3,8,1,3827,4.630018711090088,180000,165700,61,OK,2026-03-16 19:51:39
61,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0038.raw,2,5,0,0,0,3827,4.630033731460571,180000,165700,62,OK,2026-03-16 19:51:46
62,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0117.raw,2,5,2,5,1,3827,4.630541086196899,180000,165700,63,OK,2026-03-16 19:51:53
63,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0024.raw,4,9,3,8,0,3827,4.630750894546509,180000,165700,64,OK,2026-03-16 19:51:59
64,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0010.raw,4,9,3,8,0,3827,4.62787127494812,180000,165700,65,OK,2026-03-16 19:52:06
65,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0052.raw,1,3,3,8,0,3828,4.6298909187316895,180000,165700,66,OK,2026-03-16 19:52:12
66,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0081.raw,4,9,4,9,1,3828,4.630138397216797,180000,165700,67,OK,2026-03-16 19:52:19
67,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0050.raw,4,9,3,8,0,3828,4.630598783493042,180000,165700,68,OK,2026-03-16 19:52:26
68,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0101.raw,4,9,3,8,0,3827,4.629760026931763,180000,165700,69,OK,2026-03-16 19:52:32
69,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0023.raw,2,5,4,9,0,3827,4.630810976028442,180000,165700,70,OK,2026-03-16 19:52:39
70,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0102.raw,2,5,0,0,0,3827,4.630685329437256,180000,165700,71,OK,2026-03-16 19:52:46
71,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0063.raw,2,5,2,5,1,3827,4.630289793014526,180000,165700,72,OK,2026-03-16 19:52:52
72,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0016.raw,4,9,4,9,1,3828,4.630155324935913,180000,165700,73,OK,2026-03-16 19:52:59
73,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0000.raw,0,0,0,0,1,3828,4.6287548542022705,180000,165700,74,OK,2026-03-16 19:53:06
74,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0096.raw,3,8,3,8,1,3828,4.6301186084747314,180000,165700,75,OK,2026-03-16 19:53:12
75,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0003.raw,3,8,3,8,1,3828,4.630141496658325,180000,165700,76,OK,2026-03-16 19:53:19
76,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0057.raw,0,0,0,0,1,3828,4.630966663360596,180000,165700,77,OK,2026-03-16 19:53:25
77,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0053.raw,2,5,2,5,1,3828,4.6278016567230225,180000,165700,78,OK,2026-03-16 19:53:32
78,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0007.raw,2,5,2,5,1,3827,4.631230592727661,180000,165700,79,OK,2026-03-16 19:53:39
79,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0102.raw,1,3,0,0,0,3827,4.630522727966309,180000,165700,80,OK,2026-03-16 19:53:45
80,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0099.raw,4,9,0,0,0,3827,4.628679275512695,180000,165700,81,OK,2026-03-16 19:53:52
81,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0003.raw,0,0,0,0,1,3827,4.630561828613281,180000,165700,82,OK,2026-03-16 19:53:59
82,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0053.raw,2,5,2,5,1,3827,4.630186557769775,180000,165700,83,OK,2026-03-16 19:54:05
83,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0078.raw,0,0,0,0,1,3827,4.630349159240723,180000,165700,84,OK,2026-03-16 19:54:12
84,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0006.raw,4,9,3,8,0,3827,4.631531000137329,180000,165700,85,OK,2026-03-16 19:54:19
85,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0135.raw,3,8,3,8,1,3827,4.6300153732299805,180000,165700,86,OK,2026-03-16 19:54:25
86,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0111.raw,1,3,2,5,0,3827,4.630754709243774,180000,165700,87,OK,2026-03-16 19:54:32
87,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0108.raw,1,3,0,0,0,3828,4.6306116580963135,180000,165700,88,OK,2026-03-16 19:54:39
88,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0085.raw,3,8,3,8,1,3827,4.63032865524292,180000,165700,89,OK,2026-03-16 19:54:45
89,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0003.raw,4,9,4,9,1,3827,4.630204916000366,180000,165700,90,OK,2026-03-16 19:54:52
90,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0139.raw,3,8,3,8,1,3827,4.630889892578125,180000,165700,91,OK,2026-03-16 19:54:59
91,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0083.raw,0,0,0,0,1,3827,4.629868030548096,180000,165700,92,OK,2026-03-16 19:55:05
92,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0074.raw,2,5,0,0,0,3827,4.630124092102051,180000,165700,93,OK,2026-03-16 19:55:12
93,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0091.raw,4,9,0,0,0,3828,4.629767894744873,180000,165700,94,OK,2026-03-16 19:55:19
94,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0087.raw,1,3,3,8,0,3828,4.630749225616455,180000,165700,95,OK,2026-03-16 19:55:25
95,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0109.raw,3,8,0,0,0,3827,4.630540609359741,180000,165700,96,OK,2026-03-16 19:55:32
96,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0019.raw,0,0,0,0,1,3827,4.630446672439575,180000,165700,97,OK,2026-03-16 19:55:39
97,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0096.raw,3,8,3,8,1,3827,4.630492925643921,180000,165700,98,OK,2026-03-16 19:55:45
98,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0010.raw,2,5,0,0,0,3828,4.630578517913818,180000,165700,99,OK,2026-03-16 19:55:52
99,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0078.raw,3,8,3,8,1,3827,4.629797697067261,180000,165700,100,OK,2026-03-16 19:55:58
