test,file,gt_index,gt_label,pred_index,pred_label,correct,latency_mcu_ms,latency_pc_s,tensor_arena,free_ram,iteration,status,timestamp
13,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0075.raw,0,0,0,0,1,1117,1.9211702346801758,53248,291620,14,OK,2026-03-19 18:16:41
14,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0022.raw,2,5,0,0,0,1118,1.920039176940918,53248,291620,15,OK,2026-03-19 18:16:45
15,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0045.raw,2,5,0,0,0,1117,1.9200925827026367,53248,291620,16,OK,2026-03-19 18:16:49
16,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0068.raw,3,8,0,0,0,1117,1.9170424938201904,53248,291620,17,OK,2026-03-19 18:16:53
17,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0089.raw,4,9,0,0,0,1118,1.9194746017456055,53248,291620,18,OK,2026-03-19 18:16:57
18,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0013.raw,0,0,0,0,1,1118,1.9202337265014648,53248,291620,19,OK,2026-03-19 18:17:01
19,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0066.raw,1,3,0,0,0,1117,1.92026948928833,53248,291620,20,OK,2026-03-19 18:17:05
20,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0038.raw,3,8,0,0,0,1117,1.9204058647155762,53248,291620,21,OK,2026-03-19 18:17:09
21,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0079.raw,1,3,0,0,0,1117,1.919060468673706,53248,291620,22,OK,2026-03-19 18:17:13
22,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0003.raw,3,8,0,0,0,1117,1.917712926864624,53248,291620,23,OK,2026-03-19 18:17:17
23,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0107.raw,1,3,0,0,0,1118,1.9199256896972656,53248,291620,24,OK,2026-03-19 18:17:21
24,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0077.raw,1,3,0,0,0,1117,1.9192471504211426,53248,291620,25,OK,2026-03-19 18:17:25
25,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0026.raw,2,5,0,0,0,1117,1.9207913875579834,53248,291620,26,OK,2026-03-19 18:17:29
26,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0011.raw,2,5,0,0,0,1117,1.9178369045257568,53248,291620,27,OK,2026-03-19 18:17:32
27,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0052.raw,4,9,0,0,0,1117,1.9199957847595215,53248,291620,28,OK,2026-03-19 18:17:36
28,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0049.raw,0,0,0,0,1,1117,1.9203906059265137,53248,291620,29,OK,2026-03-19 18:17:40
29,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0043.raw,0,0,0,0,1,1117,1.9187865257263184,53248,291620,30,OK,2026-03-19 18:17:44
30,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0013.raw,2,5,0,0,0,1117,1.9198658466339111,53248,291620,31,OK,2026-03-19 18:17:48
31,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0091.raw,1,3,0,0,0,1118,1.9202854633331299,53248,291620,32,OK,2026-03-19 18:17:52
32,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0106.raw,2,5,0,0,0,1117,1.919912576675415,53248,291620,33,OK,2026-03-19 18:17:56
33,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0059.raw,3,8,0,0,0,1117,1.920349359512329,53248,291620,34,OK,2026-03-19 18:18:00
34,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0046.raw,4,9,0,0,0,1117,1.9199068546295166,53248,291620,35,OK,2026-03-19 18:18:04
35,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0053.raw,2,5,0,0,0,1117,1.920511245727539,53248,291620,36,OK,2026-03-19 18:18:08
36,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0022.raw,4,9,0,0,0,1117,1.919985055923462,53248,291620,37,OK,2026-03-19 18:18:12
37,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0074.raw,2,5,0,0,0,1117,1.9206509590148926,53248,291620,38,OK,2026-03-19 18:18:16
38,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0050.raw,0,0,0,0,1,1117,1.9202628135681152,53248,291620,39,OK,2026-03-19 18:18:20
39,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0029.raw,4,9,0,0,0,1118,1.920809268951416,53248,291620,40,OK,2026-03-19 18:18:24
40,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0075.raw,4,9,0,0,0,1118,1.9205515384674072,53248,291620,41,OK,2026-03-19 18:18:28
41,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0014.raw,4,9,0,0,0,1117,1.9200310707092285,53248,291620,42,OK,2026-03-19 18:18:32
42,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0078.raw,1,3,0,0,0,1118,1.9199936389923096,53248,291620,43,OK,2026-03-19 18:18:36
43,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0111.raw,1,3,0,0,0,1118,1.9204785823822021,53248,291620,44,OK,2026-03-19 18:18:40
44,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0015.raw,3,8,0,0,0,1117,1.9207773208618164,53248,291620,45,OK,2026-03-19 18:18:44
45,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0062.raw,4,9,0,0,0,1117,1.9183640480041504,53248,291620,46,OK,2026-03-19 18:18:48
46,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0154.raw,3,8,0,0,0,1117,1.9204318523406982,53248,291620,47,OK,2026-03-19 18:18:51
47,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0084.raw,2,5,0,0,0,1117,1.9182765483856201,53248,291620,48,OK,2026-03-19 18:18:55
48,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0119.raw,3,8,0,0,0,1117,1.9181418418884277,53248,291620,49,OK,2026-03-19 18:18:59
49,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0004.raw,2,5,0,0,0,1117,1.919908046722412,53248,291620,50,OK,2026-03-19 18:19:03
50,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0098.raw,2,5,0,0,0,1117,1.9208688735961914,53248,291620,51,OK,2026-03-19 18:19:07
51,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0115.raw,2,5,0,0,0,1117,1.9187333583831787,53248,291620,52,OK,2026-03-19 18:19:11
52,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0051.raw,2,5,0,0,0,1118,1.9201579093933105,53248,291620,53,OK,2026-03-19 18:19:15
53,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0099.raw,1,3,0,0,0,1118,1.92087721824646,53248,291620,54,OK,2026-03-19 18:19:19
54,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0110.raw,2,5,0,0,0,1117,1.9204127788543701,53248,291620,55,OK,2026-03-19 18:19:23
55,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0038.raw,0,0,0,0,1,1117,1.9212799072265625,53248,291620,56,OK,2026-03-19 18:19:27
56,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0090.raw,4,9,0,0,0,1118,1.9201340675354004,53248,291620,57,OK,2026-03-19 18:19:31
57,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0024.raw,2,5,0,0,0,1117,1.9207355976104736,53248,291620,58,OK,2026-03-19 18:19:35
58,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0066.raw,0,0,0,0,1,1117,1.9213368892669678,53248,291620,59,OK,2026-03-19 18:19:39
59,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0062.raw,2,5,0,0,0,1117,1.9182825088500977,53248,291620,60,OK,2026-03-19 18:19:43
60,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0105.raw,2,5,0,0,0,1118,1.9202895164489746,53248,291620,61,OK,2026-03-19 18:19:47
61,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0056.raw,4,9,0,0,0,1117,1.9202165603637695,53248,291620,62,OK,2026-03-19 18:19:51
62,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0035.raw,0,0,0,0,1,1118,1.9205846786499023,53248,291620,63,OK,2026-03-19 18:19:54
63,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0044.raw,2,5,0,0,0,1117,1.9202067852020264,53248,291620,64,OK,2026-03-19 18:19:58
64,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0021.raw,0,0,0,0,1,1117,1.9188640117645264,53248,291620,65,OK,2026-03-19 18:20:02
65,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0066.raw,2,5,0,0,0,1118,1.9204216003417969,53248,291620,66,OK,2026-03-19 18:20:06
66,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0079.raw,0,0,0,0,1,1117,1.9201948642730713,53248,291620,67,OK,2026-03-19 18:20:10
67,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0102.raw,1,3,0,0,0,1117,1.9215195178985596,53248,291620,68,OK,2026-03-19 18:20:14
68,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0041.raw,1,3,0,0,0,1117,1.9202232360839844,53248,291620,69,OK,2026-03-19 18:20:18
69,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0085.raw,4,9,0,0,0,1117,1.920818567276001,53248,291620,70,OK,2026-03-19 18:20:22
70,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0066.raw,2,5,0,0,0,1117,1.9207637310028076,53248,291620,71,OK,2026-03-19 18:20:26
71,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0072.raw,1,3,0,0,0,1117,1.9203662872314453,53248,291620,72,OK,2026-03-19 18:20:30
72,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0008.raw,0,0,0,0,1,1117,1.920356273651123,53248,291620,73,OK,2026-03-19 18:20:34
73,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0021.raw,0,0,0,0,1,1117,1.9197931289672852,53248,291620,74,OK,2026-03-19 18:20:38
74,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0021.raw,4,9,0,0,0,1117,1.9218723773956299,53248,291620,75,OK,2026-03-19 18:20:42
75,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0095.raw,2,5,0,0,0,1117,1.9207086563110352,53248,291620,76,OK,2026-03-19 18:20:46
76,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0014.raw,1,3,0,0,0,1118,1.9187767505645752,53248,291620,77,OK,2026-03-19 18:20:50
77,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0057.raw,4,9,0,0,0,1117,1.9208924770355225,53248,291620,78,OK,2026-03-19 18:20:54
78,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0006.raw,2,5,0,0,0,1118,1.9212019443511963,53248,291620,79,OK,2026-03-19 18:20:58
79,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0053.raw,4,9,0,0,0,1117,1.9205293655395508,53248,291620,80,OK,2026-03-19 18:21:01
80,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0078.raw,0,0,0,0,1,1118,1.919848918914795,53248,291620,81,OK,2026-03-19 18:21:05
81,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0143.raw,3,8,0,0,0,1118,1.92085862159729,53248,291620,82,OK,2026-03-19 18:21:09
82,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0018.raw,4,9,0,0,0,1117,1.9203617572784424,53248,291620,83,OK,2026-03-19 18:21:13
83,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0176.raw,3,8,0,0,0,1118,1.92098069190979,53248,291620,84,OK,2026-03-19 18:21:17
84,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0068.raw,4,9,0,0,0,1117,1.9202830791473389,53248,291620,85,OK,2026-03-19 18:21:21
85,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0082.raw,0,0,0,0,1,1117,1.919994592666626,53248,291620,86,OK,2026-03-19 18:21:25
86,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0145.raw,3,8,0,0,0,1117,1.9198551177978516,53248,291620,87,OK,2026-03-19 18:21:29
87,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0018.raw,0,0,0,0,1,1117,1.920257806777954,53248,291620,88,OK,2026-03-19 18:21:33
88,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0026.raw,0,0,0,0,1,1118,1.919896125793457,53248,291620,89,OK,2026-03-19 18:21:37
89,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0005.raw,0,0,0,0,1,1117,1.9201624393463135,53248,291620,90,OK,2026-03-19 18:21:41
90,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0089.raw,1,3,0,0,0,1117,1.9206058979034424,53248,291620,91,OK,2026-03-19 18:21:45
91,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0068.raw,0,0,0,0,1,1117,1.9190292358398438,53248,291620,92,OK,2026-03-19 18:21:49
92,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0037.raw,4,9,0,0,0,1117,1.9204165935516357,53248,291620,93,OK,2026-03-19 18:21:53
93,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0064.raw,2,5,0,0,0,1117,1.9203357696533203,53248,291620,94,OK,2026-03-19 18:21:57
94,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0066.raw,2,5,0,0,0,1117,1.9198989868164062,53248,291620,95,OK,2026-03-19 18:22:01
95,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0077.raw,4,9,0,0,0,1117,1.9216599464416504,53248,291620,96,OK,2026-03-19 18:22:05
96,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0019.raw,4,9,0,0,0,1118,1.918346881866455,53248,291620,97,OK,2026-03-19 18:22:09
97,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0052.raw,3,8,0,0,0,1118,1.9202919006347656,53248,291620,98,OK,2026-03-19 18:22:13
98,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0007.raw,1,3,0,0,0,1118,1.9202466011047363,53248,291620,99,OK,2026-03-19 18:22:16
99,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0045.raw,0,0,0,0,1,1117,1.9212191104888916,53248,291620,100,OK,2026-03-19 18:22:20
100,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0032.raw,1,3,0,0,0,1117,1.9200611114501953,53248,291620,101,OK,2026-03-19 18:22:24
101,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0020.raw,1,3,0,0,0,1117,1.921109676361084,53248,291620,102,OK,2026-03-19 18:22:28
102,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0054.raw,0,0,0,0,1,1118,1.9205074310302734,53248,291620,103,OK,2026-03-19 18:22:32
103,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0052.raw,1,3,0,0,0,1117,1.9197947978973389,53248,291620,104,OK,2026-03-19 18:22:36
104,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0051.raw,3,8,0,0,0,1118,1.920870304107666,53248,291620,105,OK,2026-03-19 18:22:40
105,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0098.raw,3,8,0,0,0,1117,1.9198739528656006,53248,291620,106,OK,2026-03-19 18:22:44
106,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0031.raw,4,9,0,0,0,1118,1.9204766750335693,53248,291620,107,OK,2026-03-19 18:22:48
107,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0015.raw,2,5,0,0,0,1117,1.9227876663208008,53248,291620,108,OK,2026-03-19 18:22:52
108,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0056.raw,0,0,0,0,1,1117,1.92106294631958,53248,291620,109,OK,2026-03-19 18:22:56
109,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0031.raw,1,3,0,0,0,1117,1.9200572967529297,53248,291620,110,OK,2026-03-19 18:23:00
110,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0159.raw,3,8,0,0,0,1118,1.9196019172668457,53248,291620,111,OK,2026-03-19 18:23:04
111,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0069.raw,3,8,0,0,0,1117,1.9203176498413086,53248,291620,112,OK,2026-03-19 18:23:08
112,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0001.raw,0,0,0,0,1,1117,1.9205009937286377,53248,291620,113,OK,2026-03-19 18:23:12
113,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0056.raw,1,3,0,0,0,1117,1.9185106754302979,53248,291620,114,OK,2026-03-19 18:23:16
114,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0025.raw,3,8,0,0,0,1117,1.9204282760620117,53248,291620,115,OK,2026-03-19 18:23:20
115,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0114.raw,2,5,0,0,0,1117,1.9204249382019043,53248,291620,116,OK,2026-03-19 18:23:24
116,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0019.raw,1,3,0,0,0,1117,1.9202158451080322,53248,291620,117,OK,2026-03-19 18:23:28
117,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0030.raw,4,9,0,0,0,1118,1.9204518795013428,53248,291620,118,OK,2026-03-19 18:23:32
118,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0073.raw,2,5,0,0,0,1118,1.920989751815796,53248,291620,119,OK,2026-03-19 18:23:36
119,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0028.raw,2,5,0,0,0,1117,1.9204883575439453,53248,291620,120,OK,2026-03-19 18:23:40
120,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0100.raw,2,5,0,0,0,1117,1.9208629131317139,53248,291620,121,OK,2026-03-19 18:23:43
121,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0077.raw,0,0,0,0,1,1117,1.9200711250305176,53248,291620,122,OK,2026-03-19 18:23:47
122,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0051.raw,4,9,0,0,0,1117,1.9206137657165527,53248,291620,123,OK,2026-03-19 18:23:51
123,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0042.raw,4,9,0,0,0,1118,1.919121503829956,53248,291620,124,OK,2026-03-19 18:23:55
124,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0066.raw,3,8,0,0,0,1117,1.9204175472259521,53248,291620,125,OK,2026-03-19 18:23:59
125,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0044.raw,1,3,0,0,0,1117,1.920346736907959,53248,291620,126,OK,2026-03-19 18:24:03
126,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0037.raw,4,9,0,0,0,1117,1.920442819595337,53248,291620,127,OK,2026-03-19 18:24:07
127,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0053.raw,2,5,0,0,0,1117,1.9204957485198975,53248,291620,128,OK,2026-03-19 18:24:11
128,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0144.raw,3,8,0,0,0,1117,1.9199700355529785,53248,291620,129,OK,2026-03-19 18:24:15
129,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0099.raw,1,3,0,0,0,1117,1.9203975200653076,53248,291620,130,OK,2026-03-19 18:24:19
130,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0055.raw,0,0,0,0,1,1118,1.9209766387939453,53248,291620,131,OK,2026-03-19 18:24:23
131,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0050.raw,0,0,0,0,1,1117,1.9205601215362549,53248,291620,132,OK,2026-03-19 18:24:27
132,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0029.raw,3,8,0,0,0,1118,1.9208121299743652,53248,291620,133,OK,2026-03-19 18:24:31
133,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0106.raw,3,8,0,0,0,1117,1.9206767082214355,53248,291620,134,OK,2026-03-19 18:24:35
134,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0062.raw,4,9,0,0,0,1117,1.9206821918487549,53248,291620,135,OK,2026-03-19 18:24:39
135,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0046.raw,3,8,0,0,0,1117,1.9202520847320557,53248,291620,136,OK,2026-03-19 18:24:43
136,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0032.raw,2,5,0,0,0,1117,1.9214730262756348,53248,291620,137,OK,2026-03-19 18:24:46
137,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0077.raw,0,0,0,0,1,1117,1.9214489459991455,53248,291620,138,OK,2026-03-19 18:24:50
138,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0059.raw,0,0,0,0,1,1118,1.921334981918335,53248,291620,139,OK,2026-03-19 18:24:54
139,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0070.raw,0,0,0,0,1,1117,1.920116901397705,53248,291620,140,OK,2026-03-19 18:24:58
140,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0040.raw,0,0,0,0,1,1117,1.920516014099121,53248,291620,141,OK,2026-03-19 18:25:02
141,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0094.raw,3,8,0,0,0,1117,1.918128490447998,53248,291620,142,OK,2026-03-19 18:25:06
142,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0083.raw,4,9,0,0,0,1117,1.920576810836792,53248,291620,143,OK,2026-03-19 18:25:10
143,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0055.raw,0,0,0,0,1,1117,1.9211909770965576,53248,291620,144,OK,2026-03-19 18:25:14
144,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0066.raw,1,3,0,0,0,1117,1.9208369255065918,53248,291620,145,OK,2026-03-19 18:25:18
145,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0077.raw,1,3,0,0,0,1117,1.920807123184204,53248,291620,146,OK,2026-03-19 18:25:22
146,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0010.raw,1,3,0,0,0,1118,1.9202628135681152,53248,291620,147,OK,2026-03-19 18:25:26
147,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0016.raw,3,8,0,0,0,1118,1.9200022220611572,53248,291620,148,OK,2026-03-19 18:25:30
148,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0017.raw,4,9,0,0,0,1117,1.9200913906097412,53248,291620,149,OK,2026-03-19 18:25:34
149,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0048.raw,3,8,0,0,0,1117,1.919433355331421,53248,291620,150,OK,2026-03-19 18:25:38
150,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0092.raw,3,8,0,0,0,1117,1.920250654220581,53248,291620,151,OK,2026-03-19 18:25:42
151,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0094.raw,4,9,0,0,0,1117,1.9206020832061768,53248,291620,152,OK,2026-03-19 18:25:46
152,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0030.raw,2,5,0,0,0,1117,1.9206554889678955,53248,291620,153,OK,2026-03-19 18:25:49
153,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0061.raw,0,0,0,0,1,1117,1.9215691089630127,53248,291620,154,OK,2026-03-19 18:25:53
154,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0014.raw,2,5,0,0,0,1117,1.920130729675293,53248,291620,155,OK,2026-03-19 18:25:57
155,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0011.raw,1,3,0,0,0,1118,1.9196605682373047,53248,291620,156,OK,2026-03-19 18:26:01
156,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0007.raw,1,3,0,0,0,1117,1.9203534126281738,53248,291620,157,OK,2026-03-19 18:26:05
157,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0007.raw,1,3,0,0,0,1117,1.9209370613098145,53248,291620,158,OK,2026-03-19 18:26:09
158,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0090.raw,2,5,0,0,0,1117,1.918074131011963,53248,291620,159,OK,2026-03-19 18:26:13
159,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0093.raw,3,8,0,0,0,1118,1.9202909469604492,53248,291620,160,OK,2026-03-19 18:26:17
160,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0053.raw,4,9,0,0,0,1118,1.920684814453125,53248,291620,161,OK,2026-03-19 18:26:21
161,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0030.raw,1,3,0,0,0,1117,1.920433521270752,53248,291620,162,OK,2026-03-19 18:26:25
162,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0158.raw,3,8,0,0,0,1117,1.9205400943756104,53248,291620,163,OK,2026-03-19 18:26:29
