test,file,gt_index,gt_label,pred_index,pred_label,correct,latency_mcu_ms,latency_pc_s,tensor_arena,free_ram,iteration,status,timestamp
26,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0002.raw,2,5,2,5,1,1906,2.7091007232666016,93184,252516,27,OK,2026-03-19 19:30:18
27,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0077.raw,3,8,3,8,1,1906,2.7074944972991943,93184,252516,28,OK,2026-03-19 19:30:22
28,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0098.raw,4,9,1,3,0,1906,2.708993911743164,93184,252516,29,OK,2026-03-19 19:30:27
29,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0071.raw,0,0,0,0,1,1906,2.7089128494262695,93184,252516,30,OK,2026-03-19 19:30:32
30,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0046.raw,4,9,1,3,0,1906,2.7093653678894043,93184,252516,31,OK,2026-03-19 19:30:36
31,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0009.raw,0,0,0,0,1,1906,2.709423303604126,93184,252516,32,OK,2026-03-19 19:30:41
32,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0070.raw,0,0,1,3,0,1906,2.7095134258270264,93184,252516,33,OK,2026-03-19 19:30:46
33,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0034.raw,0,0,0,0,1,1907,2.709529399871826,93184,252516,34,OK,2026-03-19 19:30:51
34,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0093.raw,3,8,1,3,0,1906,2.7092530727386475,93184,252516,35,OK,2026-03-19 19:30:55
35,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0094.raw,4,9,1,3,0,1906,2.7090325355529785,93184,252516,36,OK,2026-03-19 19:31:00
36,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0050.raw,1,3,4,9,0,1906,2.7091124057769775,93184,252516,37,OK,2026-03-19 19:31:05
37,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0092.raw,2,5,2,5,1,1906,2.7094411849975586,93184,252516,38,OK,2026-03-19 19:31:09
38,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0005.raw,0,0,0,0,1,1906,2.7090492248535156,93184,252516,39,OK,2026-03-19 19:31:14
39,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0061.raw,2,5,2,5,1,1906,2.7092294692993164,93184,252516,40,OK,2026-03-19 19:31:19
40,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0026.raw,1,3,1,3,1,1906,2.70904541015625,93184,252516,41,OK,2026-03-19 19:31:24
41,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0087.raw,2,5,2,5,1,1906,2.7089595794677734,93184,252516,42,OK,2026-03-19 19:31:28
42,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0058.raw,4,9,4,9,1,1906,2.7084732055664062,93184,252516,43,OK,2026-03-19 19:31:33
43,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0139.raw,3,8,3,8,1,1906,2.7080397605895996,93184,252516,44,OK,2026-03-19 19:31:38
44,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0012.raw,2,5,3,8,0,1906,2.7092859745025635,93184,252516,45,OK,2026-03-19 19:31:43
45,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0017.raw,1,3,1,3,1,1906,2.7072579860687256,93184,252516,46,OK,2026-03-19 19:31:47
46,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0023.raw,0,0,0,0,1,1906,2.7094366550445557,93184,252516,47,OK,2026-03-19 19:31:52
47,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0171.raw,3,8,3,8,1,1906,2.708528518676758,93184,252516,48,OK,2026-03-19 19:31:57
48,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0095.raw,4,9,4,9,1,1906,2.708883047103882,93184,252516,49,OK,2026-03-19 19:32:01
49,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0103.raw,1,3,1,3,1,1906,2.7094533443450928,93184,252516,50,OK,2026-03-19 19:32:06
50,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0016.raw,4,9,4,9,1,1906,2.7071821689605713,93184,252516,51,OK,2026-03-19 19:32:11
51,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0084.raw,4,9,3,8,0,1907,2.7084403038024902,93184,252516,52,OK,2026-03-19 19:32:16
52,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0116.raw,2,5,2,5,1,1906,2.708787679672241,93184,252516,53,OK,2026-03-19 19:32:20
53,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0071.raw,0,0,0,0,1,1906,2.708218812942505,93184,252516,54,OK,2026-03-19 19:32:25
54,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0029.raw,2,5,1,3,0,1907,2.70876145362854,93184,252516,55,OK,2026-03-19 19:32:30
55,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0042.raw,4,9,3,8,0,1906,2.7081005573272705,93184,252516,56,OK,2026-03-19 19:32:34
56,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0037.raw,0,0,1,3,0,1906,2.709019899368286,93184,252516,57,OK,2026-03-19 19:32:39
57,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0149.raw,3,8,3,8,1,1906,2.7085318565368652,93184,252516,58,OK,2026-03-19 19:32:44
58,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0007.raw,0,0,1,3,0,1906,2.7099313735961914,93184,252516,59,OK,2026-03-19 19:32:49
59,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0091.raw,0,0,2,5,0,1906,2.709199905395508,93184,252516,60,OK,2026-03-19 19:32:53
60,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0002.raw,0,0,0,0,1,1906,2.7084453105926514,93184,252516,61,OK,2026-03-19 19:32:58
61,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0032.raw,4,9,3,8,0,1906,2.709397077560425,93184,252516,62,OK,2026-03-19 19:33:03
62,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0070.raw,3,8,3,8,1,1906,2.7095038890838623,93184,252516,63,OK,2026-03-19 19:33:07
63,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0032.raw,2,5,2,5,1,1906,2.708961009979248,93184,252516,64,OK,2026-03-19 19:33:12
64,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0047.raw,2,5,1,3,0,1906,2.7101707458496094,93184,252516,65,OK,2026-03-19 19:33:17
65,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0071.raw,3,8,3,8,1,1906,2.7081358432769775,93184,252516,66,OK,2026-03-19 19:33:22
66,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0066.raw,1,3,3,8,0,1906,2.7095000743865967,93184,252516,67,OK,2026-03-19 19:33:26
67,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0066.raw,0,0,3,8,0,1906,2.710075855255127,93184,252516,68,OK,2026-03-19 19:33:31
68,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0075.raw,3,8,2,5,0,1906,2.709622859954834,93184,252516,69,OK,2026-03-19 19:33:36
69,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0087.raw,4,9,4,9,1,1906,2.709841012954712,93184,252516,70,OK,2026-03-19 19:33:41
70,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0052.raw,1,3,1,3,1,1906,2.709329843521118,93184,252516,71,OK,2026-03-19 19:33:45
71,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0065.raw,1,3,1,3,1,1906,2.7093405723571777,93184,252516,72,OK,2026-03-19 19:33:50
72,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0049.raw,0,0,1,3,0,1906,2.7093379497528076,93184,252516,73,OK,2026-03-19 19:33:55
73,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0080.raw,3,8,2,5,0,1906,2.709285259246826,93184,252516,74,OK,2026-03-19 19:33:59
74,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0029.raw,0,0,4,9,0,1906,2.7107338905334473,93184,252516,75,OK,2026-03-19 19:34:04
75,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0059.raw,4,9,4,9,1,1906,2.7073166370391846,93184,252516,76,OK,2026-03-19 19:34:09
76,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0050.raw,3,8,3,8,1,1906,2.7090275287628174,93184,252516,77,OK,2026-03-19 19:34:13
77,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0003.raw,0,0,4,9,0,1907,2.7088146209716797,93184,252516,78,OK,2026-03-19 19:34:18
78,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0009.raw,1,3,1,3,1,1906,2.7088708877563477,93184,252516,79,OK,2026-03-19 19:34:23
79,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0005.raw,4,9,4,9,1,1906,2.707646608352661,93184,252516,80,OK,2026-03-19 19:34:28
80,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0102.raw,3,8,4,9,0,1906,2.708810806274414,93184,252516,81,OK,2026-03-19 19:34:32
81,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0089.raw,4,9,2,5,0,1906,2.7095258235931396,93184,252516,82,OK,2026-03-19 19:34:37
82,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0099.raw,1,3,4,9,0,1906,2.709791898727417,93184,252516,83,OK,2026-03-19 19:34:42
83,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0077.raw,1,3,1,3,1,1907,2.7091588973999023,93184,252516,84,OK,2026-03-19 19:34:46
84,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0030.raw,2,5,2,5,1,1906,2.709364652633667,93184,252516,85,OK,2026-03-19 19:34:51
85,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0021.raw,1,3,1,3,1,1906,2.709554433822632,93184,252516,86,OK,2026-03-19 19:34:56
86,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0081.raw,4,9,1,3,0,1906,2.709815740585327,93184,252516,87,OK,2026-03-19 19:35:01
87,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0100.raw,3,8,3,8,1,1906,2.7104992866516113,93184,252516,88,OK,2026-03-19 19:35:05
88,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0028.raw,4,9,3,8,0,1906,2.709104299545288,93184,252516,89,OK,2026-03-19 19:35:10
89,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0042.raw,0,0,0,0,1,1906,2.709768056869507,93184,252516,90,OK,2026-03-19 19:35:15
90,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0133.raw,3,8,3,8,1,1906,2.709913730621338,93184,252516,91,OK,2026-03-19 19:35:19
91,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0048.raw,3,8,3,8,1,1906,2.7094292640686035,93184,252516,92,OK,2026-03-19 19:35:24
92,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0033.raw,2,5,2,5,1,1906,2.7110111713409424,93184,252516,93,OK,2026-03-19 19:35:29
93,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0028.raw,1,3,1,3,1,1906,2.708723306655884,93184,252516,94,OK,2026-03-19 19:35:34
94,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0080.raw,0,0,1,3,0,1906,2.7089946269989014,93184,252516,95,OK,2026-03-19 19:35:38
95,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0011.raw,1,3,1,3,1,1906,2.7095205783843994,93184,252516,96,OK,2026-03-19 19:35:43
96,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0004.raw,1,3,4,9,0,1906,2.7089784145355225,93184,252516,97,OK,2026-03-19 19:35:48
97,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0058.raw,2,5,1,3,0,1906,2.7088773250579834,93184,252516,98,OK,2026-03-19 19:35:53
98,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0109.raw,2,5,2,5,1,1906,2.7097864151000977,93184,252516,99,OK,2026-03-19 19:35:57
99,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0175.raw,3,8,4,9,0,1906,2.7088396549224854,93184,252516,100,OK,2026-03-19 19:36:02
100,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0089.raw,1,3,3,8,0,1906,2.7091822624206543,93184,252516,101,OK,2026-03-19 19:36:07
101,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0090.raw,2,5,2,5,1,1906,2.7075276374816895,93184,252516,102,OK,2026-03-19 19:36:11
102,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0053.raw,0,0,0,0,1,1906,2.7097573280334473,93184,252516,103,OK,2026-03-19 19:36:16
103,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0070.raw,1,3,1,3,1,1906,2.7099006175994873,93184,252516,104,OK,2026-03-19 19:36:21
104,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0097.raw,2,5,1,3,0,1906,2.7090258598327637,93184,252516,105,OK,2026-03-19 19:36:26
105,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0005.raw,1,3,1,3,1,1906,2.709564208984375,93184,252516,106,OK,2026-03-19 19:36:30
106,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0068.raw,2,5,1,3,0,1906,2.7084407806396484,93184,252516,107,OK,2026-03-19 19:36:35
107,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0016.raw,4,9,4,9,1,1907,2.7094101905822754,93184,252516,108,OK,2026-03-19 19:36:40
108,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0011.raw,4,9,4,9,1,1907,2.7096004486083984,93184,252516,109,OK,2026-03-19 19:36:44
109,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0095.raw,2,5,2,5,1,1906,2.7092039585113525,93184,252516,110,OK,2026-03-19 19:36:49
110,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0159.raw,3,8,3,8,1,1906,2.709270477294922,93184,252516,111,OK,2026-03-19 19:36:54
111,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0070.raw,4,9,4,9,1,1906,2.7082862854003906,93184,252516,112,OK,2026-03-19 19:36:59
112,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0031.raw,1,3,3,8,0,1906,2.7105884552001953,93184,252516,113,OK,2026-03-19 19:37:03
113,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0088.raw,0,0,4,9,0,1906,2.709782838821411,93184,252516,114,OK,2026-03-19 19:37:08
114,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0053.raw,3,8,3,8,1,1906,2.709357738494873,93184,252516,115,OK,2026-03-19 19:37:13
115,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0074.raw,4,9,4,9,1,1906,2.707188844680786,93184,252516,116,OK,2026-03-19 19:37:18
116,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0010.raw,2,5,2,5,1,1906,2.7093191146850586,93184,252516,117,OK,2026-03-19 19:37:22
117,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0128.raw,3,8,3,8,1,1906,2.709688425064087,93184,252516,118,OK,2026-03-19 19:37:27
118,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0100.raw,4,9,3,8,0,1906,2.7094950675964355,93184,252516,119,OK,2026-03-19 19:37:32
119,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0001.raw,0,0,3,8,0,1906,2.707096815109253,93184,252516,120,OK,2026-03-19 19:37:36
120,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0018.raw,1,3,1,3,1,1906,2.7091355323791504,93184,252516,121,OK,2026-03-19 19:37:41
121,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0033.raw,2,5,2,5,1,1906,2.7097573280334473,93184,252516,122,OK,2026-03-19 19:37:46
122,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0149.raw,3,8,3,8,1,1906,2.7091448307037354,93184,252516,123,OK,2026-03-19 19:37:51
123,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0169.raw,3,8,1,3,0,1906,2.709240674972534,93184,252516,124,OK,2026-03-19 19:37:55
124,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0032.raw,4,9,3,8,0,1906,2.7081220149993896,93184,252516,125,OK,2026-03-19 19:38:00
125,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0001.raw,2,5,2,5,1,1906,2.7085258960723877,93184,252516,126,OK,2026-03-19 19:38:05
126,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0075.raw,0,0,3,8,0,1906,2.7095892429351807,93184,252516,127,OK,2026-03-19 19:38:09
127,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0030.raw,2,5,2,5,1,1907,2.7090096473693848,93184,252516,128,OK,2026-03-19 19:38:14
128,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0034.raw,2,5,4,9,0,1906,2.709141731262207,93184,252516,129,OK,2026-03-19 19:38:19
129,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0065.raw,2,5,2,5,1,1906,2.7064805030822754,93184,252516,130,OK,2026-03-19 19:38:24
130,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0037.raw,2,5,2,5,1,1906,2.70934796333313,93184,252516,131,OK,2026-03-19 19:38:28
131,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0093.raw,2,5,2,5,1,1906,2.7109193801879883,93184,252516,132,OK,2026-03-19 19:38:33
132,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0010.raw,4,9,3,8,0,1906,2.7096688747406006,93184,252516,133,OK,2026-03-19 19:38:38
133,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0081.raw,0,0,3,8,0,1906,2.709366798400879,93184,252516,134,OK,2026-03-19 19:38:42
134,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0085.raw,4,9,4,9,1,1906,2.7086739540100098,93184,252516,135,OK,2026-03-19 19:38:47
135,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0045.raw,1,3,4,9,0,1906,2.7105088233947754,93184,252516,136,OK,2026-03-19 19:38:52
136,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0055.raw,3,8,1,3,0,1906,2.7099609375,93184,252516,137,OK,2026-03-19 19:38:57
137,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0062.raw,0,0,0,0,1,1906,2.7095911502838135,93184,252516,138,OK,2026-03-19 19:39:01
138,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0000.raw,0,0,0,0,1,1906,2.7093098163604736,93184,252516,139,OK,2026-03-19 19:39:06
139,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0081.raw,4,9,1,3,0,1906,2.7093913555145264,93184,252516,140,OK,2026-03-19 19:39:11
140,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0080.raw,4,9,4,9,1,1906,2.710170030593872,93184,252516,141,OK,2026-03-19 19:39:15
141,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0049.raw,2,5,2,5,1,1906,2.7089550495147705,93184,252516,142,OK,2026-03-19 19:39:20
142,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0100.raw,3,8,3,8,1,1906,2.7091927528381348,93184,252516,143,OK,2026-03-19 19:39:25
143,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0139.raw,3,8,3,8,1,1907,2.709378719329834,93184,252516,144,OK,2026-03-19 19:39:30
144,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0102.raw,1,3,1,3,1,1906,2.7093310356140137,93184,252516,145,OK,2026-03-19 19:39:34
145,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0016.raw,0,0,2,5,0,1906,2.7099080085754395,93184,252516,146,OK,2026-03-19 19:39:39
146,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0080.raw,1,3,2,5,0,1906,2.7093567848205566,93184,252516,147,OK,2026-03-19 19:39:44
147,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0089.raw,0,0,4,9,0,1906,2.708820104598999,93184,252516,148,OK,2026-03-19 19:39:48
148,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0134.raw,3,8,2,5,0,1906,2.7089648246765137,93184,252516,149,OK,2026-03-19 19:39:53
149,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0073.raw,3,8,0,0,0,1906,2.708733081817627,93184,252516,150,OK,2026-03-19 19:39:58
150,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0027.raw,4,9,3,8,0,1907,2.70894718170166,93184,252516,151,OK,2026-03-19 19:40:03
151,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0012.raw,4,9,4,9,1,1906,2.7095627784729004,93184,252516,152,OK,2026-03-19 19:40:07
152,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0021.raw,0,0,3,8,0,1906,2.7079992294311523,93184,252516,153,OK,2026-03-19 19:40:12
153,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0034.raw,2,5,4,9,0,1907,2.7099273204803467,93184,252516,154,OK,2026-03-19 19:40:17
154,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0156.raw,3,8,3,8,1,1906,2.7093851566314697,93184,252516,155,OK,2026-03-19 19:40:21
155,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0008.raw,0,0,0,0,1,1906,2.708787441253662,93184,252516,156,OK,2026-03-19 19:40:26
156,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0030.raw,3,8,3,8,1,1906,2.709209680557251,93184,252516,157,OK,2026-03-19 19:40:31
157,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0065.raw,4,9,4,9,1,1906,2.709406852722168,93184,252516,158,OK,2026-03-19 19:40:36
158,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0112.raw,1,3,1,3,1,1906,2.709294557571411,93184,252516,159,OK,2026-03-19 19:40:40
159,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0055.raw,3,8,1,3,0,1906,2.709517240524292,93184,252516,160,OK,2026-03-19 19:40:45
160,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0067.raw,4,9,3,8,0,1907,2.7091450691223145,93184,252516,161,OK,2026-03-19 19:40:50
161,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0005.raw,0,0,0,0,1,1906,2.708847761154175,93184,252516,162,OK,2026-03-19 19:40:54
162,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0041.raw,1,3,1,3,1,1906,2.7095649242401123,93184,252516,163,OK,2026-03-19 19:40:59
