test,file,gt_index,gt_label,pred_index,pred_label,correct,latency_mcu_ms,latency_pc_s,tensor_arena,free_ram,iteration,status,timestamp
97,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0057.raw,3,8,3,8,1,1906,2.708678722381592,93184,252516,98,OK,2026-03-19 11:23:21
98,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0036.raw,0,0,1,3,0,1906,2.70904278755188,93184,252516,99,OK,2026-03-19 11:23:25
99,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0052.raw,1,3,1,3,1,1906,2.7068700790405273,93184,252516,100,OK,2026-03-19 11:23:30
100,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0068.raw,0,0,0,0,1,1907,2.708831787109375,93184,252516,101,OK,2026-03-19 11:23:35
101,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0052.raw,4,9,3,8,0,1906,2.708942174911499,93184,252516,102,OK,2026-03-19 11:23:40
102,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0091.raw,3,8,1,3,0,1906,2.7086496353149414,93184,252516,103,OK,2026-03-19 11:23:44
103,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0006.raw,1,3,1,3,1,1906,2.7089650630950928,93184,252516,104,OK,2026-03-19 11:23:49
104,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0078.raw,1,3,1,3,1,1906,2.708900213241577,93184,252516,105,OK,2026-03-19 11:23:54
105,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0008.raw,2,5,2,5,1,1906,2.70879864692688,93184,252516,106,OK,2026-03-19 11:23:59
106,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0134.raw,3,8,2,5,0,1906,2.707227945327759,93184,252516,107,OK,2026-03-19 11:24:04
107,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0061.raw,1,3,1,3,1,1906,2.708566427230835,93184,252516,108,OK,2026-03-19 11:24:08
108,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0000.raw,3,8,3,8,1,1906,2.7085113525390625,93184,252516,109,OK,2026-03-19 11:24:13
109,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0003.raw,3,8,3,8,1,1906,2.7086424827575684,93184,252516,110,OK,2026-03-19 11:24:18
110,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0003.raw,0,0,4,9,0,1906,2.708950996398926,93184,252516,111,OK,2026-03-19 11:24:23
111,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0083.raw,0,0,4,9,0,1906,2.708232879638672,93184,252516,112,OK,2026-03-19 11:24:27
112,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0009.raw,1,3,1,3,1,1907,2.708223342895508,93184,252516,113,OK,2026-03-19 11:24:32
113,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0034.raw,0,0,0,0,1,1907,2.708604097366333,93184,252516,114,OK,2026-03-19 11:24:37
114,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0009.raw,1,3,1,3,1,1906,2.708803415298462,93184,252516,115,OK,2026-03-19 11:24:42
115,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0021.raw,1,3,1,3,1,1906,2.7088441848754883,93184,252516,116,OK,2026-03-19 11:24:46
116,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0074.raw,4,9,4,9,1,1906,2.7085609436035156,93184,252516,117,OK,2026-03-19 11:24:51
117,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0085.raw,2,5,2,5,1,1906,2.708897590637207,93184,252516,118,OK,2026-03-19 11:24:56
118,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0005.raw,4,9,4,9,1,1906,2.708841562271118,93184,252516,119,OK,2026-03-19 11:25:01
119,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0002.raw,2,5,2,5,1,1906,2.7083916664123535,93184,252516,120,OK,2026-03-19 11:25:05
120,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0138.raw,3,8,3,8,1,1907,2.7087576389312744,93184,252516,121,OK,2026-03-19 11:25:10
121,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0038.raw,4,9,1,3,0,1906,2.708336353302002,93184,252516,122,OK,2026-03-19 11:25:15
122,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0171.raw,3,8,3,8,1,1906,2.7083449363708496,93184,252516,123,OK,2026-03-19 11:25:20
123,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0102.raw,2,5,2,5,1,1906,2.705735683441162,93184,252516,124,OK,2026-03-19 11:25:24
124,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0049.raw,3,8,3,8,1,1906,2.7091939449310303,93184,252516,125,OK,2026-03-19 11:25:29
125,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0043.raw,4,9,4,9,1,1906,2.7086174488067627,93184,252516,126,OK,2026-03-19 11:25:34
126,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0009.raw,3,8,3,8,1,1906,2.708991289138794,93184,252516,127,OK,2026-03-19 11:25:39
127,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0034.raw,3,8,3,8,1,1906,2.7082905769348145,93184,252516,128,OK,2026-03-19 11:25:43
128,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0002.raw,3,8,3,8,1,1906,2.709172010421753,93184,252516,129,OK,2026-03-19 11:25:48
129,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0083.raw,3,8,3,8,1,1906,2.7082102298736572,93184,252516,130,OK,2026-03-19 11:25:53
130,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0036.raw,1,3,1,3,1,1906,2.708800792694092,93184,252516,131,OK,2026-03-19 11:25:58
131,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0041.raw,2,5,2,5,1,1906,2.708430528640747,93184,252516,132,OK,2026-03-19 11:26:02
132,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0045.raw,0,0,1,3,0,1906,2.708970308303833,93184,252516,133,OK,2026-03-19 11:26:07
133,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0039.raw,0,0,3,8,0,1906,2.7088406085968018,93184,252516,134,OK,2026-03-19 11:26:12
134,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0159.raw,3,8,3,8,1,1906,2.7059326171875,93184,252516,135,OK,2026-03-19 11:26:17
135,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0038.raw,0,0,3,8,0,1906,2.7085461616516113,93184,252516,136,OK,2026-03-19 11:26:21
136,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0110.raw,1,3,2,5,0,1906,2.707951068878174,93184,252516,137,OK,2026-03-19 11:26:26
137,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0075.raw,2,5,3,8,0,1906,2.7081422805786133,93184,252516,138,OK,2026-03-19 11:26:31
138,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0000.raw,1,3,3,8,0,1907,2.7058088779449463,93184,252516,139,OK,2026-03-19 11:26:36
139,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0040.raw,1,3,1,3,1,1906,2.708665609359741,93184,252516,140,OK,2026-03-19 11:26:40
140,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0002.raw,1,3,3,8,0,1907,2.708622455596924,93184,252516,141,OK,2026-03-19 11:26:45
141,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0085.raw,4,9,4,9,1,1906,2.7080776691436768,93184,252516,142,OK,2026-03-19 11:26:50
142,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0000.raw,4,9,3,8,0,1906,2.7082149982452393,93184,252516,143,OK,2026-03-19 11:26:55
143,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0076.raw,3,8,3,8,1,1906,2.7082762718200684,93184,252516,144,OK,2026-03-19 11:26:59
144,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0036.raw,4,9,1,3,0,1906,2.7080557346343994,93184,252516,145,OK,2026-03-19 11:27:04
145,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0009.raw,3,8,3,8,1,1906,2.70910382270813,93184,252516,146,OK,2026-03-19 11:27:09
146,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0072.raw,0,0,3,8,0,1907,2.7098021507263184,93184,252516,147,OK,2026-03-19 11:27:14
147,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0171.raw,3,8,3,8,1,1906,2.7064929008483887,93184,252516,148,OK,2026-03-19 11:27:19
148,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0066.raw,4,9,4,9,1,1906,2.70595121383667,93184,252516,149,OK,2026-03-19 11:27:23
149,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0163.raw,3,8,3,8,1,1907,2.707139015197754,93184,252516,150,OK,2026-03-19 11:27:28
150,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0037.raw,4,9,4,9,1,1906,2.70790696144104,93184,252516,151,OK,2026-03-19 11:27:33
151,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0032.raw,1,3,1,3,1,1906,2.7062487602233887,93184,252516,152,OK,2026-03-19 11:27:37
152,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0063.raw,4,9,4,9,1,1906,2.706291437149048,93184,252516,153,OK,2026-03-19 11:27:42
153,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0091.raw,1,3,1,3,1,1906,2.705906867980957,93184,252516,154,OK,2026-03-19 11:27:47
154,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0020.raw,0,0,4,9,0,1906,2.7060797214508057,93184,252516,155,OK,2026-03-19 11:27:52
155,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0098.raw,2,5,2,5,1,1907,2.7057886123657227,93184,252516,156,OK,2026-03-19 11:27:56
156,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0060.raw,0,0,0,0,1,1906,2.7092390060424805,93184,252516,157,OK,2026-03-19 11:28:01
157,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0006.raw,0,0,1,3,0,1906,2.708307981491089,93184,252516,158,OK,2026-03-19 11:28:06
158,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0097.raw,1,3,3,8,0,1906,2.7087607383728027,93184,252516,159,OK,2026-03-19 11:28:11
159,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0054.raw,1,3,1,3,1,1906,2.7087204456329346,93184,252516,160,OK,2026-03-19 11:28:15
160,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0145.raw,3,8,2,5,0,1906,2.7084603309631348,93184,252516,161,OK,2026-03-19 11:28:20
161,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0097.raw,2,5,1,3,0,1906,2.708735704421997,93184,252516,162,OK,2026-03-19 11:28:25
162,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0090.raw,0,0,3,8,0,1906,2.709171772003174,93184,252516,163,OK,2026-03-19 11:28:30
