test,file,gt_index,gt_label,pred_index,pred_label,correct,latency_mcu_ms,latency_pc_s,tensor_arena,free_ram,iteration,status,timestamp
17,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0087.raw,1,3,0,0,0,18342,3.3684780597686768,180000,165700,6,OK,2026-03-16 17:47:08
18,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0040.raw,0,0,-1,-1,0,,5.837454795837402,,,,RTO,2026-03-16 17:47:13
19,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0088.raw,0,0,-1,-1,0,,5.844794988632202,,,,RTO,2026-03-16 17:47:21
20,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0012.raw,4,9,3,8,0,18343,3.3293657302856445,180000,165700,7,OK,2026-03-16 17:47:29
21,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0035.raw,1,3,-1,-1,0,,5.835861682891846,,,,RTO,2026-03-16 17:47:34
22,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0070.raw,0,0,-1,-1,0,,5.852656364440918,,,,RTO,2026-03-16 17:47:42
23,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0071.raw,1,3,3,8,0,18342,3.395001173019409,180000,165700,8,OK,2026-03-16 17:47:50
24,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0047.raw,0,0,-1,-1,0,,5.819995403289795,,,,RTO,2026-03-16 17:47:56
25,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0053.raw,1,3,-1,-1,0,,5.826771974563599,,,,RTO,2026-03-16 17:48:04
26,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0098.raw,4,9,0,0,0,18342,3.3639893531799316,180000,165700,9,OK,2026-03-16 17:48:11
27,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0091.raw,4,9,-1,-1,0,,5.815504312515259,,,,RTO,2026-03-16 17:48:17
28,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0071.raw,0,0,-1,-1,0,,5.831685543060303,,,,RTO,2026-03-16 17:48:25
29,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0031.raw,0,0,0,0,1,18342,3.4895238876342773,180000,165700,10,OK,2026-03-16 17:48:33
30,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0153.raw,3,8,-1,-1,0,,5.843761444091797,,,,RTO,2026-03-16 17:48:38
31,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0098.raw,1,3,-1,-1,0,,5.847729921340942,,,,RTO,2026-03-16 17:48:46
32,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0015.raw,4,9,3,8,0,18342,3.3639678955078125,180000,165700,11,OK,2026-03-16 17:48:54
33,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0019.raw,0,0,-1,-1,0,,5.837456941604614,,,,RTO,2026-03-16 17:48:59
34,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0100.raw,3,8,-1,-1,0,,5.845710039138794,,,,RTO,2026-03-16 17:49:07
35,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0071.raw,3,8,0,0,0,18342,3.33941650390625,180000,165700,12,OK,2026-03-16 17:49:15
36,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0072.raw,1,3,-1,-1,0,,5.834970712661743,,,,RTO,2026-03-16 17:49:20
37,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0075.raw,1,3,-1,-1,0,,5.838671445846558,,,,RTO,2026-03-16 17:49:28
38,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0029.raw,1,3,3,8,0,18343,3.3427340984344482,180000,165700,13,OK,2026-03-16 17:49:36
39,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0089.raw,1,3,-1,-1,0,,5.840015172958374,,,,RTO,2026-03-16 17:49:42
40,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0023.raw,1,3,-1,-1,0,,5.819394588470459,,,,RTO,2026-03-16 17:49:49
41,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0100.raw,2,5,3,8,0,18342,3.379815101623535,180000,165700,14,OK,2026-03-16 17:49:57
42,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0018.raw,4,9,-1,-1,0,,5.821051120758057,,,,RTO,2026-03-16 17:50:03
43,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0046.raw,3,8,-1,-1,0,,5.823357343673706,,,,RTO,2026-03-16 17:50:11
44,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0068.raw,2,5,4,9,0,18343,3.3806560039520264,180000,165700,15,OK,2026-03-16 17:50:19
45,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0041.raw,3,8,-1,-1,0,,5.844634294509888,,,,RTO,2026-03-16 17:50:24
46,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0096.raw,3,8,-1,-1,0,,5.819762229919434,,,,RTO,2026-03-16 17:50:32
47,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0016.raw,2,5,3,8,0,18342,3.4240634441375732,180000,165700,16,OK,2026-03-16 17:50:40
48,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0052.raw,4,9,-1,-1,0,,5.833329677581787,,,,RTO,2026-03-16 17:50:45
49,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0087.raw,3,8,-1,-1,0,,5.824545621871948,,,,RTO,2026-03-16 17:50:53
50,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0088.raw,2,5,3,8,0,18343,3.450155258178711,180000,165700,17,OK,2026-03-16 17:51:01
51,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0068.raw,2,5,-1,-1,0,,5.839692115783691,,,,RTO,2026-03-16 17:51:06
52,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0007.raw,1,3,-1,-1,0,,5.818016052246094,,,,RTO,2026-03-16 17:51:14
53,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0039.raw,4,9,3,8,0,18342,3.4402098655700684,180000,165700,18,OK,2026-03-16 17:51:22
54,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0160.raw,3,8,-1,-1,0,,5.832165479660034,,,,RTO,2026-03-16 17:51:28
55,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0104.raw,3,8,-1,-1,0,,5.822979211807251,,,,RTO,2026-03-16 17:51:35
56,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0005.raw,0,0,3,8,0,18342,3.4232864379882812,180000,165700,19,OK,2026-03-16 17:51:43
57,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0101.raw,2,5,-1,-1,0,,5.8211445808410645,,,,RTO,2026-03-16 17:51:49
58,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0049.raw,3,8,-1,-1,0,,5.840285778045654,,,,RTO,2026-03-16 17:51:57
59,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0092.raw,3,8,3,8,1,18343,3.340033769607544,180000,165700,20,OK,2026-03-16 17:52:05
