test,file,gt_index,gt_label,pred_index,pred_label,correct,latency_mcu_ms,latency_pc_s,tensor_arena,free_ram,iteration,status,timestamp
14,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0076.raw,4,9,4,9,1,869,1.6715450286865234,54272,290596,15,OK,2026-03-19 06:28:49
15,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0062.raw,3,8,3,8,1,869,1.6718907356262207,54272,290596,16,OK,2026-03-19 06:28:53
16,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0053.raw,0,0,0,0,1,869,1.6718251705169678,54272,290596,17,OK,2026-03-19 06:28:57
17,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0063.raw,1,3,1,3,1,869,1.6706593036651611,54272,290596,18,OK,2026-03-19 06:29:00
18,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0084.raw,2,5,2,5,1,870,1.672145128250122,54272,290596,19,OK,2026-03-19 06:29:04
19,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0080.raw,4,9,4,9,1,869,1.6712992191314697,54272,290596,20,OK,2026-03-19 06:29:08
20,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0017.raw,1,3,1,3,1,870,1.6716053485870361,54272,290596,21,OK,2026-03-19 06:29:12
21,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0100.raw,4,9,4,9,1,869,1.6718487739562988,54272,290596,22,OK,2026-03-19 06:29:15
22,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0012.raw,4,9,4,9,1,869,1.671776533126831,54272,290596,23,OK,2026-03-19 06:29:19
23,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0112.raw,2,5,2,5,1,869,1.6713075637817383,54272,290596,24,OK,2026-03-19 06:29:23
24,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0007.raw,1,3,1,3,1,869,1.6720235347747803,54272,290596,25,OK,2026-03-19 06:29:26
25,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0074.raw,4,9,4,9,1,870,1.6723213195800781,54272,290596,26,OK,2026-03-19 06:29:30
26,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0021.raw,0,0,1,3,0,869,1.67250394821167,54272,290596,27,OK,2026-03-19 06:29:34
27,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0000.raw,1,3,1,3,1,869,1.6724293231964111,54272,290596,28,OK,2026-03-19 06:29:37
28,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0110.raw,2,5,2,5,1,869,1.6727352142333984,54272,290596,29,OK,2026-03-19 06:29:41
29,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0048.raw,0,0,0,0,1,869,1.6719169616699219,54272,290596,30,OK,2026-03-19 06:29:45
30,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0016.raw,4,9,4,9,1,869,1.6719269752502441,54272,290596,31,OK,2026-03-19 06:29:49
31,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0061.raw,3,8,0,0,0,869,1.6720023155212402,54272,290596,32,OK,2026-03-19 06:29:52
32,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0023.raw,4,9,4,9,1,869,1.6727166175842285,54272,290596,33,OK,2026-03-19 06:29:56
33,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0024.raw,4,9,4,9,1,870,1.672412395477295,54272,290596,34,OK,2026-03-19 06:30:00
34,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0107.raw,2,5,1,3,0,869,1.6724283695220947,54272,290596,35,OK,2026-03-19 06:30:03
35,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0062.raw,0,0,3,8,0,869,1.6715948581695557,54272,290596,36,OK,2026-03-19 06:30:07
36,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0049.raw,2,5,2,5,1,869,1.672283411026001,54272,290596,37,OK,2026-03-19 06:30:11
37,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0120.raw,3,8,3,8,1,869,1.671940565109253,54272,290596,38,OK,2026-03-19 06:30:14
38,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0001.raw,4,9,4,9,1,870,1.669630765914917,54272,290596,39,OK,2026-03-19 06:30:18
39,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0077.raw,2,5,2,5,1,870,1.6710662841796875,54272,290596,40,OK,2026-03-19 06:30:22
40,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0015.raw,2,5,2,5,1,869,1.670078992843628,54272,290596,41,OK,2026-03-19 06:30:25
41,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0075.raw,0,0,0,0,1,869,1.67195463180542,54272,290596,42,OK,2026-03-19 06:30:29
42,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0026.raw,2,5,2,5,1,870,1.6727631092071533,54272,290596,43,OK,2026-03-19 06:30:33
43,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0027.raw,0,0,2,5,0,869,1.6721642017364502,54272,290596,44,OK,2026-03-19 06:30:37
44,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0083.raw,1,3,4,9,0,869,1.6725471019744873,54272,290596,45,OK,2026-03-19 06:30:40
45,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0076.raw,0,0,0,0,1,870,1.6715388298034668,54272,290596,46,OK,2026-03-19 06:30:44
46,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0040.raw,1,3,1,3,1,870,1.6715407371520996,54272,290596,47,OK,2026-03-19 06:30:48
47,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0048.raw,1,3,1,3,1,869,1.671938180923462,54272,290596,48,OK,2026-03-19 06:30:51
48,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0074.raw,1,3,1,3,1,870,1.6714906692504883,54272,290596,49,OK,2026-03-19 06:30:55
49,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0002.raw,1,3,2,5,0,869,1.6698975563049316,54272,290596,50,OK,2026-03-19 06:30:59
50,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0070.raw,4,9,4,9,1,870,1.67216157913208,54272,290596,51,OK,2026-03-19 06:31:03
51,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0044.raw,2,5,2,5,1,870,1.6723973751068115,54272,290596,52,OK,2026-03-19 06:31:06
52,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0009.raw,2,5,3,8,0,869,1.672475814819336,54272,290596,53,OK,2026-03-19 06:31:10
53,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0056.raw,2,5,2,5,1,869,1.6719067096710205,54272,290596,54,OK,2026-03-19 06:31:14
54,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0075.raw,4,9,4,9,1,869,1.6716179847717285,54272,290596,55,OK,2026-03-19 06:31:17
55,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0128.raw,3,8,3,8,1,869,1.671844482421875,54272,290596,56,OK,2026-03-19 06:31:21
56,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0071.raw,2,5,2,5,1,870,1.671741247177124,54272,290596,57,OK,2026-03-19 06:31:25
57,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0055.raw,4,9,3,8,0,869,1.6708252429962158,54272,290596,58,OK,2026-03-19 06:31:28
58,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0060.raw,4,9,4,9,1,869,1.6715021133422852,54272,290596,59,OK,2026-03-19 06:31:32
59,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0144.raw,3,8,3,8,1,869,1.6725831031799316,54272,290596,60,OK,2026-03-19 06:31:36
60,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0089.raw,3,8,3,8,1,870,1.6717910766601562,54272,290596,61,OK,2026-03-19 06:31:40
61,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0075.raw,2,5,2,5,1,870,1.6717603206634521,54272,290596,62,OK,2026-03-19 06:31:43
62,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0158.raw,3,8,2,5,0,869,1.6724531650543213,54272,290596,63,OK,2026-03-19 06:31:47
63,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0053.raw,0,0,0,0,1,869,1.6723783016204834,54272,290596,64,OK,2026-03-19 06:31:51
64,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0051.raw,3,8,3,8,1,869,1.6720466613769531,54272,290596,65,OK,2026-03-19 06:31:54
65,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0039.raw,0,0,0,0,1,869,1.669252634048462,54272,290596,66,OK,2026-03-19 06:31:58
66,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0114.raw,2,5,2,5,1,869,1.672795295715332,54272,290596,67,OK,2026-03-19 06:32:02
67,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0100.raw,4,9,4,9,1,869,1.6703941822052002,54272,290596,68,OK,2026-03-19 06:32:05
68,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0027.raw,2,5,0,0,0,869,1.671584129333496,54272,290596,69,OK,2026-03-19 06:32:09
69,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0007.raw,4,9,0,0,0,870,1.6724395751953125,54272,290596,70,OK,2026-03-19 06:32:13
70,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0121.raw,3,8,0,0,0,870,1.6714260578155518,54272,290596,71,OK,2026-03-19 06:32:17
71,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0067.raw,0,0,0,0,1,869,1.6713480949401855,54272,290596,72,OK,2026-03-19 06:32:20
72,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0002.raw,2,5,2,5,1,870,1.6719956398010254,54272,290596,73,OK,2026-03-19 06:32:24
73,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0055.raw,1,3,0,0,0,869,1.6714870929718018,54272,290596,74,OK,2026-03-19 06:32:28
74,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0066.raw,4,9,4,9,1,870,1.6720361709594727,54272,290596,75,OK,2026-03-19 06:32:31
75,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0125.raw,3,8,3,8,1,869,1.6721243858337402,54272,290596,76,OK,2026-03-19 06:32:35
76,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0063.raw,1,3,1,3,1,869,1.671698808670044,54272,290596,77,OK,2026-03-19 06:32:39
77,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0100.raw,4,9,4,9,1,869,1.672769546508789,54272,290596,78,OK,2026-03-19 06:32:42
78,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0012.raw,2,5,0,0,0,869,1.6718246936798096,54272,290596,79,OK,2026-03-19 06:32:46
79,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0002.raw,4,9,4,9,1,870,1.6720490455627441,54272,290596,80,OK,2026-03-19 06:32:50
80,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0098.raw,1,3,0,0,0,869,1.6720335483551025,54272,290596,81,OK,2026-03-19 06:32:53
81,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0036.raw,3,8,3,8,1,869,1.6694362163543701,54272,290596,82,OK,2026-03-19 06:32:57
82,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0112.raw,3,8,2,5,0,869,1.6716749668121338,54272,290596,83,OK,2026-03-19 06:33:01
83,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0000.raw,1,3,1,3,1,870,1.6728527545928955,54272,290596,84,OK,2026-03-19 06:33:05
84,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0055.raw,1,3,0,0,0,870,1.6734774112701416,54272,290596,85,OK,2026-03-19 06:33:08
85,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0165.raw,3,8,0,0,0,870,1.6720292568206787,54272,290596,86,OK,2026-03-19 06:33:12
86,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0105.raw,2,5,2,5,1,869,1.6696336269378662,54272,290596,87,OK,2026-03-19 06:33:16
87,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0074.raw,0,0,3,8,0,869,1.672264814376831,54272,290596,88,OK,2026-03-19 06:33:19
88,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0036.raw,3,8,3,8,1,869,1.671983242034912,54272,290596,89,OK,2026-03-19 06:33:23
89,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0082.raw,4,9,3,8,0,869,1.672194242477417,54272,290596,90,OK,2026-03-19 06:33:27
90,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0049.raw,2,5,2,5,1,869,1.6722705364227295,54272,290596,91,OK,2026-03-19 06:33:30
91,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0099.raw,4,9,1,3,0,869,1.6711859703063965,54272,290596,92,OK,2026-03-19 06:33:34
92,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0094.raw,2,5,2,5,1,870,1.6725435256958008,54272,290596,93,OK,2026-03-19 06:33:38
93,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0043.raw,1,3,1,3,1,870,1.67225980758667,54272,290596,94,OK,2026-03-19 06:33:41
94,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0068.raw,2,5,2,5,1,869,1.672349452972412,54272,290596,95,OK,2026-03-19 06:33:45
95,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0016.raw,2,5,2,5,1,869,1.672227144241333,54272,290596,96,OK,2026-03-19 06:33:49
96,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0072.raw,2,5,2,5,1,869,1.670841932296753,54272,290596,97,OK,2026-03-19 06:33:53
97,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0107.raw,3,8,3,8,1,870,1.6727142333984375,54272,290596,98,OK,2026-03-19 06:33:56
98,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0011.raw,3,8,3,8,1,869,1.6725642681121826,54272,290596,99,OK,2026-03-19 06:34:00
99,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0044.raw,0,0,3,8,0,869,1.6734802722930908,54272,290596,100,OK,2026-03-19 06:34:04
100,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0005.raw,1,3,1,3,1,869,1.6727545261383057,54272,290596,101,OK,2026-03-19 06:34:07
101,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0056.raw,0,0,4,9,0,870,1.67220139503479,54272,290596,102,OK,2026-03-19 06:34:11
102,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0104.raw,2,5,2,5,1,869,1.6725225448608398,54272,290596,103,OK,2026-03-19 06:34:15
103,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0086.raw,3,8,0,0,0,869,1.6723368167877197,54272,290596,104,OK,2026-03-19 06:34:18
104,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0054.raw,1,3,1,3,1,869,1.6747348308563232,54272,290596,105,OK,2026-03-19 06:34:22
105,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0056.raw,4,9,4,9,1,869,1.6728870868682861,54272,290596,106,OK,2026-03-19 06:34:26
106,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0104.raw,2,5,2,5,1,870,1.6723389625549316,54272,290596,107,OK,2026-03-19 06:34:30
107,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0084.raw,0,0,0,0,1,869,1.6724298000335693,54272,290596,108,OK,2026-03-19 06:34:33
108,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0133.raw,3,8,3,8,1,869,1.6726059913635254,54272,290596,109,OK,2026-03-19 06:34:37
109,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0065.raw,2,5,2,5,1,869,1.6747322082519531,54272,290596,110,OK,2026-03-19 06:34:41
110,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0071.raw,0,0,0,0,1,870,1.6696069240570068,54272,290596,111,OK,2026-03-19 06:34:44
111,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0063.raw,0,0,0,0,1,869,1.6693851947784424,54272,290596,112,OK,2026-03-19 06:34:48
112,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0089.raw,0,0,0,0,1,869,1.6728484630584717,54272,290596,113,OK,2026-03-19 06:34:52
113,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0173.raw,3,8,3,8,1,870,1.6721911430358887,54272,290596,114,OK,2026-03-19 06:34:56
114,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0006.raw,4,9,0,0,0,870,1.6721785068511963,54272,290596,115,OK,2026-03-19 06:34:59
115,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0050.raw,3,8,3,8,1,869,1.672525405883789,54272,290596,116,OK,2026-03-19 06:35:03
116,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0037.raw,4,9,4,9,1,869,1.672398328781128,54272,290596,117,OK,2026-03-19 06:35:07
117,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0032.raw,3,8,2,5,0,870,1.6723954677581787,54272,290596,118,OK,2026-03-19 06:35:10
118,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0069.raw,4,9,4,9,1,869,1.6697537899017334,54272,290596,119,OK,2026-03-19 06:35:14
119,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0020.raw,3,8,3,8,1,869,1.6737568378448486,54272,290596,120,OK,2026-03-19 06:35:18
120,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0011.raw,1,3,0,0,0,869,1.6721131801605225,54272,290596,121,OK,2026-03-19 06:35:21
121,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0103.raw,4,9,4,9,1,870,1.6720867156982422,54272,290596,122,OK,2026-03-19 06:35:25
122,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0047.raw,1,3,0,0,0,869,1.6726429462432861,54272,290596,123,OK,2026-03-19 06:35:29
123,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0050.raw,3,8,3,8,1,869,1.6712274551391602,54272,290596,124,OK,2026-03-19 06:35:33
124,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0102.raw,1,3,1,3,1,869,1.671854019165039,54272,290596,125,OK,2026-03-19 06:35:36
125,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0063.raw,0,0,0,0,1,869,1.6734004020690918,54272,290596,126,OK,2026-03-19 06:35:40
126,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0032.raw,4,9,0,0,0,869,1.6727485656738281,54272,290596,127,OK,2026-03-19 06:35:44
127,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0022.raw,0,0,0,0,1,870,1.6726553440093994,54272,290596,128,OK,2026-03-19 06:35:47
128,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0137.raw,3,8,3,8,1,869,1.671928882598877,54272,290596,129,OK,2026-03-19 06:35:51
129,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0086.raw,4,9,4,9,1,869,1.6724987030029297,54272,290596,130,OK,2026-03-19 06:35:55
130,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0021.raw,0,0,1,3,0,869,1.6727991104125977,54272,290596,131,OK,2026-03-19 06:35:58
131,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0037.raw,0,0,3,8,0,870,1.6723341941833496,54272,290596,132,OK,2026-03-19 06:36:02
132,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0048.raw,1,3,1,3,1,870,1.673624038696289,54272,290596,133,OK,2026-03-19 06:36:06
133,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0049.raw,1,3,3,8,0,870,1.672574758529663,54272,290596,134,OK,2026-03-19 06:36:10
134,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0090.raw,0,0,0,0,1,869,1.6721036434173584,54272,290596,135,OK,2026-03-19 06:36:13
135,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0071.raw,2,5,2,5,1,869,1.6724457740783691,54272,290596,136,OK,2026-03-19 06:36:17
136,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0009.raw,1,3,0,0,0,869,1.6726093292236328,54272,290596,137,OK,2026-03-19 06:36:21
137,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0029.raw,1,3,0,0,0,870,1.6731898784637451,54272,290596,138,OK,2026-03-19 06:36:24
138,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0004.raw,4,9,2,5,0,870,1.6733381748199463,54272,290596,139,OK,2026-03-19 06:36:28
139,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0010.raw,3,8,3,8,1,869,1.672661542892456,54272,290596,140,OK,2026-03-19 06:36:32
140,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0036.raw,2,5,0,0,0,869,1.6726603507995605,54272,290596,141,OK,2026-03-19 06:36:35
141,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0044.raw,1,3,3,8,0,869,1.672734022140503,54272,290596,142,OK,2026-03-19 06:36:39
142,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0033.raw,0,0,0,0,1,870,1.6726038455963135,54272,290596,143,OK,2026-03-19 06:36:43
143,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0064.raw,0,0,0,0,1,869,1.6730809211730957,54272,290596,144,OK,2026-03-19 06:36:46
144,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0008.raw,0,0,0,0,1,869,1.6731157302856445,54272,290596,145,OK,2026-03-19 06:36:50
145,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0080.raw,1,3,0,0,0,870,1.669830322265625,54272,290596,146,OK,2026-03-19 06:36:54
146,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0031.raw,1,3,1,3,1,870,1.6695506572723389,54272,290596,147,OK,2026-03-19 06:36:58
147,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0040.raw,2,5,2,5,1,869,1.6721947193145752,54272,290596,148,OK,2026-03-19 06:37:01
148,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0074.raw,1,3,1,3,1,870,1.6715648174285889,54272,290596,149,OK,2026-03-19 06:37:05
149,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0025.raw,4,9,0,0,0,869,1.6725046634674072,54272,290596,150,OK,2026-03-19 06:37:09
150,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0048.raw,4,9,4,9,1,870,1.671327829360962,54272,290596,151,OK,2026-03-19 06:37:12
151,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0055.raw,0,0,0,0,1,869,1.670300006866455,54272,290596,152,OK,2026-03-19 06:37:16
152,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0055.raw,4,9,3,8,0,869,1.672518253326416,54272,290596,153,OK,2026-03-19 06:37:20
153,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0061.raw,0,0,0,0,1,869,1.6722636222839355,54272,290596,154,OK,2026-03-19 06:37:23
154,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0053.raw,1,3,2,5,0,869,1.6724486351013184,54272,290596,155,OK,2026-03-19 06:37:27
155,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0071.raw,2,5,2,5,1,869,1.6721301078796387,54272,290596,156,OK,2026-03-19 06:37:31
156,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0004.raw,1,3,1,3,1,869,1.6724894046783447,54272,290596,157,OK,2026-03-19 06:37:34
157,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0156.raw,3,8,3,8,1,870,1.6690728664398193,54272,290596,158,OK,2026-03-19 06:37:38
158,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0084.raw,0,0,0,0,1,869,1.6726164817810059,54272,290596,159,OK,2026-03-19 06:37:42
159,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0064.raw,1,3,1,3,1,870,1.6724860668182373,54272,290596,160,OK,2026-03-19 06:37:45
160,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0002.raw,0,0,1,3,0,869,1.6736373901367188,54272,290596,161,OK,2026-03-19 06:37:49
161,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0051.raw,0,0,0,0,1,869,1.672579288482666,54272,290596,162,OK,2026-03-19 06:37:53
162,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0036.raw,0,0,0,0,1,869,1.6736879348754883,54272,290596,163,OK,2026-03-19 06:37:57
163,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0071.raw,4,9,4,9,1,869,1.6723599433898926,54272,290596,164,OK,2026-03-19 06:38:00
164,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0020.raw,1,3,0,0,0,869,1.6721155643463135,54272,290596,165,OK,2026-03-19 06:38:04
