test,file,gt_index,gt_label,pred_index,pred_label,correct,latency_mcu_ms,latency_pc_s,tensor_arena,free_ram,iteration,status,timestamp
52,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0077.raw,0,0,4,9,0,1906,2.7074716091156006,180000,165700,53,OK,2026-03-16 19:12:02
53,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0085.raw,4,9,4,9,1,1906,2.7086241245269775,180000,165700,54,OK,2026-03-16 19:12:07
54,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0096.raw,3,8,3,8,1,1906,2.708458423614502,180000,165700,55,OK,2026-03-16 19:12:12
55,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0075.raw,3,8,2,5,0,1906,2.7089905738830566,180000,165700,56,OK,2026-03-16 19:12:17
56,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0040.raw,0,0,3,8,0,1906,2.70865535736084,180000,165700,57,OK,2026-03-16 19:12:21
57,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0122.raw,3,8,3,8,1,1906,2.7086195945739746,180000,165700,58,OK,2026-03-16 19:12:26
58,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0058.raw,2,5,1,3,0,1906,2.7087326049804688,180000,165700,59,OK,2026-03-16 19:12:31
59,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0096.raw,1,3,4,9,0,1906,2.7084057331085205,180000,165700,60,OK,2026-03-16 19:12:35
60,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0027.raw,1,3,1,3,1,1906,2.706890821456909,180000,165700,61,OK,2026-03-16 19:12:40
61,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0049.raw,0,0,1,3,0,1906,2.706721067428589,180000,165700,62,OK,2026-03-16 19:12:45
62,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0054.raw,4,9,1,3,0,1906,2.7062618732452393,180000,165700,63,OK,2026-03-16 19:12:50
63,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0002.raw,2,5,2,5,1,1906,2.708620548248291,180000,165700,64,OK,2026-03-16 19:12:55
64,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0104.raw,3,8,2,5,0,1906,2.7070841789245605,180000,165700,65,OK,2026-03-16 19:12:59
65,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0104.raw,1,3,1,3,1,1906,2.7095186710357666,180000,165700,66,OK,2026-03-16 19:13:04
66,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0045.raw,2,5,4,9,0,1906,2.7085041999816895,180000,165700,67,OK,2026-03-16 19:13:09
67,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0018.raw,1,3,1,3,1,1906,2.709073066711426,180000,165700,68,OK,2026-03-16 19:13:14
68,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0016.raw,3,8,3,8,1,1906,2.7087082862854004,180000,165700,69,OK,2026-03-16 19:13:18
69,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0026.raw,0,0,1,3,0,1906,2.7090907096862793,180000,165700,70,OK,2026-03-16 19:13:23
70,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0091.raw,1,3,1,3,1,1906,2.7092342376708984,180000,165700,71,OK,2026-03-16 19:13:28
71,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0109.raw,3,8,3,8,1,1906,2.7080442905426025,180000,165700,72,OK,2026-03-16 19:13:32
72,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0001.raw,0,0,3,8,0,1906,2.709213972091675,180000,165700,73,OK,2026-03-16 19:13:37
73,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0094.raw,3,8,3,8,1,1906,2.7091546058654785,180000,165700,74,OK,2026-03-16 19:13:42
74,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0010.raw,2,5,2,5,1,1906,2.707170009613037,180000,165700,75,OK,2026-03-16 19:13:47
75,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0071.raw,4,9,4,9,1,1906,2.7092063426971436,180000,165700,76,OK,2026-03-16 19:13:51
76,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0009.raw,0,0,0,0,1,1906,2.7075722217559814,180000,165700,77,OK,2026-03-16 19:13:56
77,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0026.raw,1,3,1,3,1,1906,2.706399440765381,180000,165700,78,OK,2026-03-16 19:14:01
78,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0155.raw,3,8,3,8,1,1906,2.7073898315429688,180000,165700,79,OK,2026-03-16 19:14:06
79,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0011.raw,0,0,1,3,0,1906,2.7075016498565674,180000,165700,80,OK,2026-03-16 19:14:10
80,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0014.raw,1,3,1,3,1,1907,2.7069501876831055,180000,165700,81,OK,2026-03-16 19:14:15
81,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0038.raw,3,8,1,3,0,1906,2.7091708183288574,180000,165700,82,OK,2026-03-16 19:14:20
82,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0055.raw,0,0,0,0,1,1906,2.70672869682312,180000,165700,83,OK,2026-03-16 19:14:25
83,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0070.raw,3,8,3,8,1,1906,2.7087135314941406,180000,165700,84,OK,2026-03-16 19:14:29
84,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0053.raw,3,8,3,8,1,1906,2.7082972526550293,180000,165700,85,OK,2026-03-16 19:14:34
85,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0055.raw,2,5,2,5,1,1906,2.708197832107544,180000,165700,86,OK,2026-03-16 19:14:39
86,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0081.raw,0,0,3,8,0,1906,2.7077441215515137,180000,165700,87,OK,2026-03-16 19:14:44
87,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0086.raw,2,5,4,9,0,1906,2.7088117599487305,180000,165700,88,OK,2026-03-16 19:14:48
88,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\9\0035.raw,4,9,4,9,1,1906,2.7090084552764893,180000,165700,89,OK,2026-03-16 19:14:53
89,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0032.raw,3,8,1,3,0,1906,2.7087650299072266,180000,165700,90,OK,2026-03-16 19:14:58
90,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0056.raw,2,5,2,5,1,1906,2.707005023956299,180000,165700,91,OK,2026-03-16 19:15:03
91,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0074.raw,2,5,2,5,1,1906,2.7091763019561768,180000,165700,92,OK,2026-03-16 19:15:07
92,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0003.raw,3,8,3,8,1,1907,2.7084991931915283,180000,165700,93,OK,2026-03-16 19:15:12
93,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0098.raw,3,8,2,5,0,1906,2.708709716796875,180000,165700,94,OK,2026-03-16 19:15:17
94,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\8\0052.raw,3,8,2,5,0,1906,2.7080373764038086,180000,165700,95,OK,2026-03-16 19:15:22
95,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\5\0065.raw,2,5,2,5,1,1907,2.7087650299072266,180000,165700,96,OK,2026-03-16 19:15:26
96,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0006.raw,1,3,1,3,1,1906,2.7089836597442627,180000,165700,97,OK,2026-03-16 19:15:31
97,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0040.raw,0,0,3,8,0,1906,2.708909749984741,180000,165700,98,OK,2026-03-16 19:15:36
98,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\0\0066.raw,0,0,3,8,0,1906,2.7090795040130615,180000,165700,99,OK,2026-03-16 19:15:41
99,D:\6S2\Thesis\7 dataset\hama3_split_raw\test\3\0067.raw,1,3,1,3,1,1906,2.709681987762451,180000,165700,100,OK,2026-03-16 19:15:45
